,BusinessNumber,BusinessShortNumber,BusinessTitle,PersonNumber,LastName,FirstName,IdSubject
12644,20090423,9.423,"Registre des pédophiles, des délinquants sexuels et des auteurs de violences",1120,Sommaruga,Carlo,18083
12645,20090423,9.423,"Registre des pédophiles, des délinquants sexuels et des auteurs de violences",1120,Sommaruga,Carlo,18701
12646,20090423,9.423,"Registre des pédophiles, des délinquants sexuels et des auteurs de violences",3920,Seydoux-Christe,Anne,18083
12647,20090423,9.423,"Registre des pédophiles, des délinquants sexuels et des auteurs de violences",3920,Seydoux-Christe,Anne,18701
12648,20090423,9.423,"Registre des pédophiles, des délinquants sexuels et des auteurs de violences",1122,Fluri,Kurt,18083
12649,20090423,9.423,"Registre des pédophiles, des délinquants sexuels et des auteurs de violences",1122,Fluri,Kurt,18701
12650,20090425,9.425,Article 64a LAMal et primes non payées,1149,Schwaller,Urs,16646
12651,20090425,9.425,Article 64a LAMal et primes non payées,1149,Schwaller,Urs,16720
12652,20090425,9.425,Article 64a LAMal et primes non payées,1149,Schwaller,Urs,17416
12653,20090425,9.425,Article 64a LAMal et primes non payées,1149,Schwaller,Urs,17860
12654,20090425,9.425,Article 64a LAMal et primes non payées,504,Rossini,Stéphane,16646
12655,20090425,9.425,Article 64a LAMal et primes non payées,504,Rossini,Stéphane,16720
12656,20090425,9.425,Article 64a LAMal et primes non payées,504,Rossini,Stéphane,17416
12657,20090425,9.425,Article 64a LAMal et primes non payées,504,Rossini,Stéphane,17860
12658,20090425,9.425,Article 64a LAMal et primes non payées,1071,Humbel,Ruth,16646
12659,20090425,9.425,Article 64a LAMal et primes non payées,1071,Humbel,Ruth,16720
12660,20090425,9.425,Article 64a LAMal et primes non payées,1071,Humbel,Ruth,17416
12661,20090425,9.425,Article 64a LAMal et primes non payées,1071,Humbel,Ruth,17860
12662,20090428,9.428,Interdire l'importation des peaux et des fourrures d'animaux ayant subi de mauvais traitements,823,Bruderer Wyss,Pascale,18337
12663,20090428,9.428,Interdire l'importation des peaux et des fourrures d'animaux ayant subi de mauvais traitements,823,Bruderer Wyss,Pascale,34563
12664,20090428,9.428,Interdire l'importation des peaux et des fourrures d'animaux ayant subi de mauvais traitements,275,Maissen,Theo,18337
12665,20090428,9.428,Interdire l'importation des peaux et des fourrures d'animaux ayant subi de mauvais traitements,275,Maissen,Theo,34563
12666,20090428,9.428,Interdire l'importation des peaux et des fourrures d'animaux ayant subi de mauvais traitements,3877,Fiala,Doris,18337
12667,20090428,9.428,Interdire l'importation des peaux et des fourrures d'animaux ayant subi de mauvais traitements,3877,Fiala,Doris,34563
12668,20090429,9.429,Suppression de la Commission des constructions publiques,1106,Häberli-Koller,Brigitte,16994
12669,20090429,9.429,Suppression de la Commission des constructions publiques,1106,Häberli-Koller,Brigitte,18239
12670,20090429,9.429,Suppression de la Commission des constructions publiques,318,Engelberger,Edi,16994
12671,20090429,9.429,Suppression de la Commission des constructions publiques,318,Engelberger,Edi,18239
12672,20090429,9.429,Suppression de la Commission des constructions publiques,1108,Parmelin,Guy,16994
12673,20090429,9.429,Suppression de la Commission des constructions publiques,1108,Parmelin,Guy,18239
12674,20090430,9.43,Loi sur l'aide aux victimes. Octroi à la victime de droits importants en matière d'information,4033,Stadler,Markus,27452
12675,20090430,9.43,Loi sur l'aide aux victimes. Octroi à la victime de droits importants en matière d'information,4033,Stadler,Markus,27455
12676,20090430,9.43,Loi sur l'aide aux victimes. Octroi à la victime de droits importants en matière d'information,4033,Stadler,Markus,28981
12677,20090430,9.43,Loi sur l'aide aux victimes. Octroi à la victime de droits importants en matière d'information,4033,Stadler,Markus,28991
12678,20090430,9.43,Loi sur l'aide aux victimes. Octroi à la victime de droits importants en matière d'information,4033,Stadler,Markus,30308
12679,20090430,9.43,Loi sur l'aide aux victimes. Octroi à la victime de droits importants en matière d'information,4033,Stadler,Markus,31069
12680,20090430,9.43,Loi sur l'aide aux victimes. Octroi à la victime de droits importants en matière d'information,3902,Rickli,Natalie,27452
12681,20090430,9.43,Loi sur l'aide aux victimes. Octroi à la victime de droits importants en matière d'information,3902,Rickli,Natalie,27455
12682,20090430,9.43,Loi sur l'aide aux victimes. Octroi à la victime de droits importants en matière d'information,3902,Rickli,Natalie,28981
12683,20090430,9.43,Loi sur l'aide aux victimes. Octroi à la victime de droits importants en matière d'information,3902,Rickli,Natalie,28991
12684,20090430,9.43,Loi sur l'aide aux victimes. Octroi à la victime de droits importants en matière d'information,3902,Rickli,Natalie,30308
12685,20090430,9.43,Loi sur l'aide aux victimes. Octroi à la victime de droits importants en matière d'information,3902,Rickli,Natalie,31069
12686,20090430,9.43,Loi sur l'aide aux victimes. Octroi à la victime de droits importants en matière d'information,4123,Schneider Schüttel,Ursula,27452
12687,20090430,9.43,Loi sur l'aide aux victimes. Octroi à la victime de droits importants en matière d'information,4123,Schneider Schüttel,Ursula,27455
12688,20090430,9.43,Loi sur l'aide aux victimes. Octroi à la victime de droits importants en matière d'information,4123,Schneider Schüttel,Ursula,28981
12689,20090430,9.43,Loi sur l'aide aux victimes. Octroi à la victime de droits importants en matière d'information,4123,Schneider Schüttel,Ursula,28991
12690,20090430,9.43,Loi sur l'aide aux victimes. Octroi à la victime de droits importants en matière d'information,4123,Schneider Schüttel,Ursula,30308
12691,20090430,9.43,Loi sur l'aide aux victimes. Octroi à la victime de droits importants en matière d'information,4123,Schneider Schüttel,Ursula,31069
12692,20090431,9.431,Loi sur les documents d'identité,3923,Marra,Ada,19852
12693,20090431,9.431,Loi sur les documents d'identité,3923,Marra,Ada,23514
12694,20090431,9.431,Loi sur les documents d'identité,1142,Wobmann,Walter,19852
12695,20090431,9.431,Loi sur les documents d'identité,1142,Wobmann,Walter,23514
12696,20090431,9.431,Loi sur les documents d'identité,3914,Cramer,Robert,19852
12697,20090431,9.431,Loi sur les documents d'identité,3914,Cramer,Robert,23514
12698,20090432,9.432,"Droit des sociétés. Application du principe du ""Cassis de Dijon""",345,Pelli,Fulvio,18081
12699,20090432,9.432,"Droit des sociétés. Application du principe du ""Cassis de Dijon""",487,Leutenegger Oberholzer,Susanne,18081
12700,20090433,9.433,"Interdire l'utilisation d'appareils mobiles ou fixes pour chauffer des terrasses ou la proximité d'établissements, publics ou analogues",3922,Favre,Laurent,17002
12701,20090433,9.433,"Interdire l'utilisation d'appareils mobiles ou fixes pour chauffer des terrasses ou la proximité d'établissements, publics ou analogues",3892,Killer,Hans,17002
12702,20090434,9.434,Droits de timbre,479,Kaufmann,Hans,16655
12703,20090434,9.434,Droits de timbre,479,Kaufmann,Hans,17112
12704,20090434,9.434,Droits de timbre,1124,de Buman,Dominique,16655
12705,20090434,9.434,Droits de timbre,1124,de Buman,Dominique,17112
12706,20090435,9.435,Loi sur les documents d'identité. Modification,1142,Wobmann,Walter,19852
12707,20090435,9.435,Loi sur les documents d'identité. Modification,1142,Wobmann,Walter,23514
12708,20090435,9.435,Loi sur les documents d'identité. Modification,3914,Cramer,Robert,19852
12709,20090435,9.435,Loi sur les documents d'identité. Modification,3914,Cramer,Robert,23514
12710,20090435,9.435,Loi sur les documents d'identité. Modification,3923,Marra,Ada,19852
12711,20090435,9.435,Loi sur les documents d'identité. Modification,3923,Marra,Ada,23514
12712,20090436,9.436,Promouvoir l'agriculture biologique,1133,Darbellay,Christophe,17044
12713,20090436,9.436,Promouvoir l'agriculture biologique,519,Walter,Hansjörg,17044
12714,20090438,9.438,Réduire le niveau d'exposition aux rayonnements non ionisants,3912,Wasserfallen,Christian,18079
12715,20090438,9.438,Réduire le niveau d'exposition aux rayonnements non ionisants,1108,Parmelin,Guy,18079
12716,20090439,9.439,"Assurer l'accès à une carte d'identité classique, non biométrique, sans puce, à tous les ressortissants suisses",825,Germann,Hannes,18894
12717,20090439,9.439,"Assurer l'accès à une carte d'identité classique, non biométrique, sans puce, à tous les ressortissants suisses",825,Germann,Hannes,19380
12718,20090439,9.439,"Assurer l'accès à une carte d'identité classique, non biométrique, sans puce, à tous les ressortissants suisses",3888,Hiltpold,Hugues,18894
12719,20090439,9.439,"Assurer l'accès à une carte d'identité classique, non biométrique, sans puce, à tous les ressortissants suisses",3888,Hiltpold,Hugues,19380
12720,20090439,9.439,"Assurer l'accès à une carte d'identité classique, non biométrique, sans puce, à tous les ressortissants suisses",3905,Schmidt,Roberto,18894
12721,20090439,9.439,"Assurer l'accès à une carte d'identité classique, non biométrique, sans puce, à tous les ressortissants suisses",3905,Schmidt,Roberto,19380
12722,20090440,9.44,Documents d'identité. Non à l'extension de la biométrie,3923,Marra,Ada,19852
12723,20090440,9.44,Documents d'identité. Non à l'extension de la biométrie,3923,Marra,Ada,23514
12724,20090440,9.44,Documents d'identité. Non à l'extension de la biométrie,3914,Cramer,Robert,19852
12725,20090440,9.44,Documents d'identité. Non à l'extension de la biométrie,3914,Cramer,Robert,23514
12726,20090440,9.44,Documents d'identité. Non à l'extension de la biométrie,1142,Wobmann,Walter,19852
12727,20090440,9.44,Documents d'identité. Non à l'extension de la biométrie,1142,Wobmann,Walter,23514
12728,20090441,9.441,Passeports biométriques. Non à la banque de données,1142,Wobmann,Walter,19852
12729,20090441,9.441,Passeports biométriques. Non à la banque de données,1142,Wobmann,Walter,23514
12730,20090441,9.441,Passeports biométriques. Non à la banque de données,3914,Cramer,Robert,19852
12731,20090441,9.441,Passeports biométriques. Non à la banque de données,3914,Cramer,Robert,23514
12732,20090441,9.441,Passeports biométriques. Non à la banque de données,3923,Marra,Ada,19852
12733,20090441,9.441,Passeports biométriques. Non à la banque de données,3923,Marra,Ada,23514
12734,20090443,9.443,Extension des instruments démocratiques. Institution d'un droit de référendum facultatif extraordinaire,1071,Humbel,Ruth,17073
12735,20090443,9.443,Extension des instruments démocratiques. Institution d'un droit de référendum facultatif extraordinaire,3888,Hiltpold,Hugues,17073
12736,20090444,9.444,Extension des instruments démocratiques. Institution d'un droit de référendum parlementaire,3888,Hiltpold,Hugues,17073
12737,20090444,9.444,Extension des instruments démocratiques. Institution d'un droit de référendum parlementaire,1071,Humbel,Ruth,17073
12738,20090446,9.446,Infractions commises par des chauffards. Publication du jugement et inscription sur le permis de conduire,1122,Fluri,Kurt,18102
12739,20090446,9.446,Infractions commises par des chauffards. Publication du jugement et inscription sur le permis de conduire,1120,Sommaruga,Carlo,18102
12740,20090455,9.455,Imposition forfaitaire. Limiter le pouvoir d'appréciation des autorités de taxation,463,Favre,Charles,25123
12741,20090455,9.455,Imposition forfaitaire. Limiter le pouvoir d'appréciation des autorités de taxation,1336,Zemp,Markus,25123
12742,20090456,9.456,Simplification de l'imposition des gains de loterie,85,Frick,Bruno,20280
12743,20090456,9.456,Simplification de l'imposition des gains de loterie,85,Frick,Bruno,22782
12744,20090456,9.456,Simplification de l'imposition des gains de loterie,473,Hassler,Hansjörg,20280
12745,20090456,9.456,Simplification de l'imposition des gains de loterie,473,Hassler,Hansjörg,22782
12746,20090456,9.456,Simplification de l'imposition des gains de loterie,1124,de Buman,Dominique,20280
12747,20090456,9.456,Simplification de l'imposition des gains de loterie,1124,de Buman,Dominique,22782
12748,20090457,9.457,Libre choix cantonal. Caisse unique ou concurrence pour l'assurance-maladie de base,1071,Humbel,Ruth,18098
12749,20090457,9.457,Libre choix cantonal. Caisse unique ou concurrence pour l'assurance-maladie de base,3870,Baettig,Dominique,18098
12750,20090458,9.458,Nombre d'affaires closes par les juges fédéraux. Droit de consultation,1110,Vischer,Daniel,17137
12751,20090458,9.458,Nombre d'affaires closes par les juges fédéraux. Droit de consultation,3895,Lüscher,Christian,17137
12752,20090459,9.459,Pour une réelle clause humanitaire dans la loi sur l'asile contre l'arbitraire résultant de la Convention de Dublin,1071,Humbel,Ruth,17142
12753,20090459,9.459,Pour une réelle clause humanitaire dans la loi sur l'asile contre l'arbitraire résultant de la Convention de Dublin,1145,Perrin,Yvan,17142
12754,20090461,9.461,N'accorder l'entraide administrative et judiciaire qu'en cas de fraude,349,Rennwald,Jean-Claude,18174
12755,20090461,9.461,N'accorder l'entraide administrative et judiciaire qu'en cas de fraude,3871,Bischof,Pirmin,18174
12756,20090462,9.462,Libéralisation des heures d'ouverture des shops des stations-service,3921,Graber,Konrad,21284
12757,20090462,9.462,Libéralisation des heures d'ouverture des shops des stations-service,3921,Graber,Konrad,21291
12758,20090462,9.462,Libéralisation des heures d'ouverture des shops des stations-service,3921,Graber,Konrad,25268
12759,20090462,9.462,Libéralisation des heures d'ouverture des shops des stations-service,3921,Graber,Konrad,32921
12760,20090462,9.462,Libéralisation des heures d'ouverture des shops des stations-service,1124,de Buman,Dominique,21284
12761,20090462,9.462,Libéralisation des heures d'ouverture des shops des stations-service,1124,de Buman,Dominique,21291
12762,20090462,9.462,Libéralisation des heures d'ouverture des shops des stations-service,1124,de Buman,Dominique,25268
12763,20090462,9.462,Libéralisation des heures d'ouverture des shops des stations-service,1124,de Buman,Dominique,32921
12764,20090462,9.462,Libéralisation des heures d'ouverture des shops des stations-service,1153,Noser,Ruedi,21284
12765,20090462,9.462,Libéralisation des heures d'ouverture des shops des stations-service,1153,Noser,Ruedi,21291
12766,20090462,9.462,Libéralisation des heures d'ouverture des shops des stations-service,1153,Noser,Ruedi,25268
12767,20090462,9.462,Libéralisation des heures d'ouverture des shops des stations-service,1153,Noser,Ruedi,32921
12768,20090463,9.463,"Intégration des médecines complémentaires dans la formation des futurs médecins, médecins-dentistes et pharmaciens",3865,Steiert,Jean-François,18243
12769,20090463,9.463,"Intégration des médecines complémentaires dans la formation des futurs médecins, médecins-dentistes et pharmaciens",3881,Gilli,Yvonne,18243
12770,20090469,9.469,Classer le pâturage boisé (bestockte Weiden) en zone agricole,3831,Bischofberger,Ivo,26097
12771,20090469,9.469,Classer le pâturage boisé (bestockte Weiden) en zone agricole,3831,Bischofberger,Ivo,34535
12772,20090469,9.469,Classer le pâturage boisé (bestockte Weiden) en zone agricole,4056,Fässler,Daniel,26097
12773,20090469,9.469,Classer le pâturage boisé (bestockte Weiden) en zone agricole,4056,Fässler,Daniel,34535
12774,20090469,9.469,Classer le pâturage boisé (bestockte Weiden) en zone agricole,1108,Parmelin,Guy,26097
12775,20090469,9.469,Classer le pâturage boisé (bestockte Weiden) en zone agricole,1108,Parmelin,Guy,34535
12776,20090471,9.471,Documents d'identité biométriques,3905,Schmidt,Roberto,16073
12777,20090471,9.471,Documents d'identité biométriques,3905,Schmidt,Roberto,17353
12778,20090471,9.471,Documents d'identité biométriques,316,Egerszegi-Obrist,Christine,16073
12779,20090471,9.471,Documents d'identité biométriques,316,Egerszegi-Obrist,Christine,17353
12780,20090471,9.471,Documents d'identité biométriques,3923,Marra,Ada,16073
12781,20090471,9.471,Documents d'identité biométriques,3923,Marra,Ada,17353
12782,20090472,9.472,Amélioration de l'efficacité et de la coordination des activités internationales de l'Assemblée fédérale,57,David,Eugen,19386
12783,20090472,9.472,Amélioration de l'efficacité et de la coordination des activités internationales de l'Assemblée fédérale,57,David,Eugen,20486
12784,20090472,9.472,Amélioration de l'efficacité et de la coordination des activités internationales de l'Assemblée fédérale,57,David,Eugen,25197
12785,20090472,9.472,Amélioration de l'efficacité et de la coordination des activités internationales de l'Assemblée fédérale,57,David,Eugen,32645
12786,20090472,9.472,Amélioration de l'efficacité et de la coordination des activités internationales de l'Assemblée fédérale,4113,Tornare,Manuel,19386
12787,20090472,9.472,Amélioration de l'efficacité et de la coordination des activités internationales de l'Assemblée fédérale,4113,Tornare,Manuel,20486
12788,20090472,9.472,Amélioration de l'efficacité et de la coordination des activités internationales de l'Assemblée fédérale,4113,Tornare,Manuel,25197
12789,20090472,9.472,Amélioration de l'efficacité et de la coordination des activités internationales de l'Assemblée fédérale,4113,Tornare,Manuel,32645
12790,20090472,9.472,Amélioration de l'efficacité et de la coordination des activités internationales de l'Assemblée fédérale,4040,Schneider-Schneiter,Elisabeth,19386
12791,20090472,9.472,Amélioration de l'efficacité et de la coordination des activités internationales de l'Assemblée fédérale,4040,Schneider-Schneiter,Elisabeth,20486
12792,20090472,9.472,Amélioration de l'efficacité et de la coordination des activités internationales de l'Assemblée fédérale,4040,Schneider-Schneiter,Elisabeth,25197
12793,20090472,9.472,Amélioration de l'efficacité et de la coordination des activités internationales de l'Assemblée fédérale,4040,Schneider-Schneiter,Elisabeth,32645
12794,20090473,9.473,Loi fédérale sur le service de sécurité des entreprises de transport,3916,Hêche,Claude,16928
12795,20090473,9.473,Loi fédérale sur le service de sécurité des entreprises de transport,3916,Hêche,Claude,17773
12796,20090473,9.473,Loi fédérale sur le service de sécurité des entreprises de transport,3916,Hêche,Claude,22221
12797,20090474,9.474,Flexibilisation de la politique forestière en matière de surface,4032,Jans,Beat,19400
12798,20090474,9.474,Flexibilisation de la politique forestière en matière de surface,4032,Jans,Beat,20262
12799,20090474,9.474,Flexibilisation de la politique forestière en matière de surface,4032,Jans,Beat,22734
12800,20090474,9.474,Flexibilisation de la politique forestière en matière de surface,4032,Jans,Beat,23534
12801,20090474,9.474,Flexibilisation de la politique forestière en matière de surface,3917,Imoberdorf,René,19400
12802,20090474,9.474,Flexibilisation de la politique forestière en matière de surface,3917,Imoberdorf,René,20262
12803,20090474,9.474,Flexibilisation de la politique forestière en matière de surface,3917,Imoberdorf,René,22734
12804,20090474,9.474,Flexibilisation de la politique forestière en matière de surface,3917,Imoberdorf,René,23534
12805,20090474,9.474,Flexibilisation de la politique forestière en matière de surface,3922,Favre,Laurent,19400
12806,20090474,9.474,Flexibilisation de la politique forestière en matière de surface,3922,Favre,Laurent,20262
12807,20090474,9.474,Flexibilisation de la politique forestière en matière de surface,3922,Favre,Laurent,22734
12808,20090474,9.474,Flexibilisation de la politique forestière en matière de surface,3922,Favre,Laurent,23534
12809,20090476,9.476,Aide au développement. La faire dépendre davantage du respect des droits de l'homme,1120,Sommaruga,Carlo,17140
12810,20090476,9.476,Aide au développement. La faire dépendre davantage du respect des droits de l'homme,3897,Moser,Tiana Angelina,17140
12811,20090477,9.477,Responsabilité des sociétés pour les frais d'assainissement des sites contaminés,305,Berberat,Didier,24027
12812,20090477,9.477,Responsabilité des sociétés pour les frais d'assainissement des sites contaminés,305,Berberat,Didier,25905
12813,20090477,9.477,Responsabilité des sociétés pour les frais d'assainissement des sites contaminés,305,Berberat,Didier,28037
12814,20090477,9.477,Responsabilité des sociétés pour les frais d'assainissement des sites contaminés,4085,Vogler,Karl,24027
12815,20090477,9.477,Responsabilité des sociétés pour les frais d'assainissement des sites contaminés,4085,Vogler,Karl,25905
12816,20090477,9.477,Responsabilité des sociétés pour les frais d'assainissement des sites contaminés,4085,Vogler,Karl,28037
12817,20090477,9.477,Responsabilité des sociétés pour les frais d'assainissement des sites contaminés,4086,Buttet,Yannick,24027
12818,20090477,9.477,Responsabilité des sociétés pour les frais d'assainissement des sites contaminés,4086,Buttet,Yannick,25905
12819,20090477,9.477,Responsabilité des sociétés pour les frais d'assainissement des sites contaminés,4086,Buttet,Yannick,28037
12820,20090478,9.478,Service civil. Réintroduire l'examen du conflit de conscience,3875,Eichenberger-Walther,Corina,18347
12821,20090478,9.478,Service civil. Réintroduire l'examen du conflit de conscience,1145,Perrin,Yvan,18347
12822,20090480,9.48,Pas d'élargissement de l'obligation de renseigner lors des relevés statistiques de la Confédération,820,Schibli,Ernst,19934
12823,20090480,9.48,Pas d'élargissement de l'obligation de renseigner lors des relevés statistiques de la Confédération,820,Schibli,Ernst,22761
12824,20090480,9.48,Pas d'élargissement de l'obligation de renseigner lors des relevés statistiques de la Confédération,820,Schibli,Ernst,26353
12825,20090480,9.48,Pas d'élargissement de l'obligation de renseigner lors des relevés statistiques de la Confédération,820,Schibli,Ernst,29003
12826,20090480,9.48,Pas d'élargissement de l'obligation de renseigner lors des relevés statistiques de la Confédération,3888,Hiltpold,Hugues,19934
12827,20090480,9.48,Pas d'élargissement de l'obligation de renseigner lors des relevés statistiques de la Confédération,3888,Hiltpold,Hugues,22761
12828,20090480,9.48,Pas d'élargissement de l'obligation de renseigner lors des relevés statistiques de la Confédération,3888,Hiltpold,Hugues,26353
12829,20090480,9.48,Pas d'élargissement de l'obligation de renseigner lors des relevés statistiques de la Confédération,3888,Hiltpold,Hugues,29003
12830,20090480,9.48,Pas d'élargissement de l'obligation de renseigner lors des relevés statistiques de la Confédération,3919,Niederberger,Paul,19934
12831,20090480,9.48,Pas d'élargissement de l'obligation de renseigner lors des relevés statistiques de la Confédération,3919,Niederberger,Paul,22761
12832,20090480,9.48,Pas d'élargissement de l'obligation de renseigner lors des relevés statistiques de la Confédération,3919,Niederberger,Paul,26353
12833,20090480,9.48,Pas d'élargissement de l'obligation de renseigner lors des relevés statistiques de la Confédération,3919,Niederberger,Paul,29003
12834,20090482,9.482,Limiter la durée de fonction des membres du Conseil fédéral,453,Bugnon,André,17159
12835,20090482,9.482,Limiter la durée de fonction des membres du Conseil fédéral,797,Donzé,Walter,17159
12836,20090483,9.483,Pour la transparence des élections au Conseil fédéral,1071,Humbel,Ruth,17163
12837,20090483,9.483,Pour la transparence des élections au Conseil fédéral,3888,Hiltpold,Hugues,17163
12838,20090484,9.484,Abolition de la clause antidémocratique de la majorité qualifiée pour le frein aux dépenses,1141,Müller,Philipp,17158
12839,20090484,9.484,Abolition de la clause antidémocratique de la majorité qualifiée pour le frein aux dépenses,453,Bugnon,André,17158
12840,20090485,9.485,Compléter l'article 17 LPGA,1130,Wehrli,Reto,18344
12841,20090485,9.485,Compléter l'article 17 LPGA,504,Rossini,Stéphane,18344
12842,20090486,9.486,Lobbying au Palais fédéral. Transparence,453,Bugnon,André,18885
12843,20090486,9.486,Lobbying au Palais fédéral. Transparence,1109,Pfister,Gerhard,18885
12844,20090488,9.488,Dépénalisation du cannabis,1071,Humbel,Ruth,18886
12845,20090488,9.488,Dépénalisation du cannabis,3870,Baettig,Dominique,18886
12846,20090489,9.489,Exportation des rentes AI en parité du pouvoir d'achat,435,Meyer-Kaelin,Thérèse,18346
12847,20090489,9.489,Exportation des rentes AI en parité du pouvoir d'achat,435,Meyer-Kaelin,Thérèse,19389
12848,20090489,9.489,Exportation des rentes AI en parité du pouvoir d'achat,94,Goll,Christine,18346
12849,20090489,9.489,Exportation des rentes AI en parité du pouvoir d'achat,94,Goll,Christine,19389
12850,20090489,9.489,Exportation des rentes AI en parité du pouvoir d'achat,370,Forster-Vannini,Erika,18346
12851,20090489,9.489,Exportation des rentes AI en parité du pouvoir d'achat,370,Forster-Vannini,Erika,19389
12852,20090490,9.49,Friches industrielles sur des sites pollués et des sites contaminés. Promotion et financement de la reconversion des friches industrielles,3892,Killer,Hans,18895
12853,20090491,9.491,Rendre facultatif le contrôle des animaux vivants dans les abattoirs régionaux,463,Favre,Charles,18237
12854,20090491,9.491,Rendre facultatif le contrôle des animaux vivants dans les abattoirs régionaux,1336,Zemp,Markus,18237
12855,20090493,9.493,Impôt sur les huiles minérales grevant les carburants pour les véhicules utilisés sur les pistes,1103,Huber,Gabi,18419
12856,20090493,9.493,Impôt sur les huiles minérales grevant les carburants pour les véhicules utilisés sur les pistes,1150,Levrat,Christian,18419
12857,20090494,9.494,Conseil fédéral. Limitation du mandat,453,Bugnon,André,17159
12858,20090494,9.494,Conseil fédéral. Limitation du mandat,797,Donzé,Walter,17159
12859,20090497,9.497,Bourses d'études. Soutien fédéral à la mobilité des étudiants,1125,Galladé,Chantal,18548
12860,20090497,9.497,Bourses d'études. Soutien fédéral à la mobilité des étudiants,1125,Galladé,Chantal,19394
12861,20090497,9.497,Bourses d'études. Soutien fédéral à la mobilité des étudiants,498,Neirynck,Jacques,18548
12862,20090497,9.497,Bourses d'études. Soutien fédéral à la mobilité des étudiants,498,Neirynck,Jacques,19394
12863,20090498,9.498,Loi fédérale sur l'assainissement de l'assurance-invalidité. Modification,1149,Schwaller,Urs,16651
12864,20090498,9.498,Loi fédérale sur l'assainissement de l'assurance-invalidité. Modification,1149,Schwaller,Urs,16727
12865,20090498,9.498,Loi fédérale sur l'assainissement de l'assurance-invalidité. Modification,1130,Wehrli,Reto,16651
12866,20090498,9.498,Loi fédérale sur l'assainissement de l'assurance-invalidité. Modification,1130,Wehrli,Reto,16727
12867,20090498,9.498,Loi fédérale sur l'assainissement de l'assurance-invalidité. Modification,504,Rossini,Stéphane,16651
12868,20090498,9.498,Loi fédérale sur l'assainissement de l'assurance-invalidité. Modification,504,Rossini,Stéphane,16727
12869,20090499,9.499,Agrocarburants. Prise en compte des effets indirects,3922,Favre,Laurent,25744
12870,20090499,9.499,Agrocarburants. Prise en compte des effets indirects,3922,Favre,Laurent,28061
12871,20090499,9.499,Agrocarburants. Prise en compte des effets indirects,3922,Favre,Laurent,28397
12872,20090499,9.499,Agrocarburants. Prise en compte des effets indirects,4032,Jans,Beat,25744
12873,20090499,9.499,Agrocarburants. Prise en compte des effets indirects,4032,Jans,Beat,28061
12874,20090499,9.499,Agrocarburants. Prise en compte des effets indirects,4032,Jans,Beat,28397
12875,20090499,9.499,Agrocarburants. Prise en compte des effets indirects,3831,Bischofberger,Ivo,25744
12876,20090499,9.499,Agrocarburants. Prise en compte des effets indirects,3831,Bischofberger,Ivo,28061
12877,20090499,9.499,Agrocarburants. Prise en compte des effets indirects,3831,Bischofberger,Ivo,28397
12878,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,4062,Keller-Sutter,Karin,30765
12879,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,4062,Keller-Sutter,Karin,30777
12880,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,4062,Keller-Sutter,Karin,30785
12881,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,4062,Keller-Sutter,Karin,30789
12882,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,4062,Keller-Sutter,Karin,30804
12883,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,4062,Keller-Sutter,Karin,48482
12884,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,4062,Keller-Sutter,Karin,51422
12885,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,4062,Keller-Sutter,Karin,51487
12886,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,4062,Keller-Sutter,Karin,52951
12887,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,4062,Keller-Sutter,Karin,54567
12888,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,4062,Keller-Sutter,Karin,54574
12889,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,4078,Schmid,Martin,30765
12890,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,4078,Schmid,Martin,30777
12891,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,4078,Schmid,Martin,30785
12892,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,4078,Schmid,Martin,30789
12893,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,4078,Schmid,Martin,30804
12894,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,4078,Schmid,Martin,48482
12895,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,4078,Schmid,Martin,51422
12896,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,4078,Schmid,Martin,51487
12897,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,4078,Schmid,Martin,52951
12898,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,4078,Schmid,Martin,54567
12899,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,4078,Schmid,Martin,54574
12900,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,1119,Rime,Jean-François,30765
12901,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,1119,Rime,Jean-François,30777
12902,20090503,9.503,Supprimer les droits de timbre par étapes et créer des emplois,1119,Rime,Jean-François,30785
